YEAR,MONTH,DAY,HOUR,MINUTE,wSpeed.60,wDir.98
2009,8,24,1,0,7.015736671,71.8
2009,8,24,2,0,6.798368761,74.7
2009,8,24,3,0,6.468569174,77.2
2009,8,24,4,0,6.213724038,79.3
2009,8,24,5,0,6.138769587,84.8
2009,8,24,6,0,5.928897122,89.7
2009,8,24,7,0,5.741510993,93.7
2009,8,24,8,0,5.666556542,94.1
2009,8,24,9,0,5.928897122,93
2009,8,24,10,0,5.366738735,90.3
2009,8,24,11,0,5.494161303,91.5
2009,8,24,12,0,6.026337909,89.5
2009,8,24,13,0,6.30366938,84.9
2009,8,24,14,0,5.554124864,86.2
2009,8,24,15,0,6.093796916,84.5
2009,8,24,16,0,6.243705819,80
2009,8,24,17,0,6.296173935,77.9
2009,8,24,18,0,5.689042877,78.2
2009,8,24,19,0,5.104398155,70.2
2009,8,24,20,0,5.186848051,61.6
2009,8,24,21,0,5.299279729,58.9
2009,8,24,22,0,5.479170413,57.8
2009,8,24,23,0,5.546629419,57.3
2009,8,25,0,0,5.749006438,59.5
2009,8,25,1,0,5.853942671,66
2009,8,25,2,0,5.973869793,72.4
2009,8,25,3,0,5.988860684,74.4
2009,8,25,4,0,6.078806026,77.7
2009,8,25,5,0,6.131274142,81.6
2009,8,25,6,0,5.853942671,85.3
2009,8,25,7,0,5.5766112,88.3
2009,8,25,8,0,5.494161303,88.1
2009,8,25,9,0,5.246811613,84.8
2009,8,25,10,0,5.426702297,86.3
2009,8,25,11,0,5.14187538,90.2
2009,8,25,12,0,5.254307058,93.7
2009,8,25,13,0,5.381729626,91.2
2009,8,25,14,0,5.164361716,87.1
2009,8,25,15,0,5.051930038,85.6
2009,8,25,16,0,5.269297948,83.8
2009,8,25,17,0,5.321766064,78.8
2009,8,25,18,0,5.119389045,73.6
2009,8,25,19,0,5.164361716,67.4
2009,8,25,20,0,5.569115755,70.2
2009,8,25,21,0,4.999461922,65.9
2009,8,25,22,0,4.632185109,62.7
2009,8,25,23,0,4.392330864,56.7
2009,8,26,0,0,4.617194219,53.2
2009,8,26,1,0,4.8795348,53.5
2009,8,26,2,0,5.314270619,55.9
2009,8,26,3,0,5.366738735,59.9
2009,8,26,4,0,5.37423418,67.1
2009,8,26,5,0,5.434197742,72.3
2009,8,26,6,0,5.411711406,72.1
2009,8,26,7,0,5.524143084,71.1
2009,8,26,8,0,5.659061097,75.4
2009,8,26,9,0,6.063815135,81.5
2009,8,26,10,0,6.198733148,87.7
2009,8,26,11,0,6.498550955,89.3
2009,8,26,12,0,6.603487187,91.8
2009,8,26,13,0,6.356137496,92.3
2009,8,26,14,0,6.026337909,91.6
2009,8,26,15,0,5.898915342,89
2009,8,26,16,0,5.966374348,85.5
2009,8,26,17,0,5.988860684,80.4
2009,8,26,18,0,6.176246813,76
2009,8,26,19,0,6.378623832,72.3
2009,8,26,20,0,6.476064619,70.3
2009,8,26,21,0,6.850836877,70.7
2009,8,26,22,0,6.685937084,71.3
2009,8,26,23,0,7.045718451,75.2
2009,8,27,0,0,7.210618245,76.7
2009,8,27,1,0,7.502940606,78.1
2009,8,27,2,0,7.592885948,81.2
2009,8,27,3,0,7.652849509,84.6
2009,8,27,4,0,7.615372284,85.9
2009,8,27,5,0,7.2031228,87.4
2009,8,27,6,0,7.090691122,88.8
2009,8,27,7,0,6.873323213,88.3
2009,8,27,8,0,6.98575489,87
2009,8,27,9,0,7.383013484,87.7
2009,8,27,10,0,6.678441638,87.7
2009,8,27,11,0,7.083195677,85.9
2009,8,27,12,0,7.21811369,84.6
2009,8,27,13,0,7.128168348,84.6
2009,8,27,14,0,7.045718451,85.4
2009,8,27,15,0,6.805864206,85.4
2009,8,27,16,0,6.75339609,84.8
2009,8,27,17,0,7.135663793,82.1
2009,8,27,18,0,7.143159238,77.9
2009,8,27,19,0,6.76838698,73.1
2009,8,27,20,0,6.828350542,69.6
2009,8,27,21,0,6.76838698,66.1
2009,8,27,22,0,7.015736671,66.6
2009,8,27,23,0,7.45047249,67.2
2009,8,28,0,0,7.405499819,69.6
2009,8,28,1,0,7.607876838,71.6
2009,8,28,2,0,7.840235638,73.6
2009,8,28,3,0,7.757785742,76.4
2009,8,28,4,0,7.480454271,78.2
2009,8,28,5,0,7.120672903,79.2
2009,8,28,6,0,7.008241225,80.5
2009,8,28,7,0,7.143159238,81.9
2009,8,28,8,0,7.555408722,81.6
2009,8,28,9,0,7.735299406,82.3
2009,8,28,10,0,6.835845987,84.2
2009,8,28,11,0,6.835845987,85.4
2009,8,28,12,0,6.865827767,83.8
2009,8,28,13,0,6.925791329,81.8
2009,8,28,14,0,6.790873316,81.6
2009,8,28,15,0,6.356137496,81.8
2009,8,28,16,0,6.363632942,80.4
2009,8,28,17,0,6.348642051,76.7
2009,8,28,18,0,6.491055509,72.8
2009,8,28,19,0,6.528532735,68.1
2009,8,28,20,0,6.670946193,65.5
2009,8,28,21,0,6.955773109,63
2009,8,28,22,0,7.255590916,64.8
2009,8,28,23,0,7.338040813,66
2009,8,29,0,0,7.510436051,66.2
2009,8,29,1,0,7.060709342,65.1
2009,8,29,2,0,7.045718451,67.5
2009,8,29,3,0,7.742794851,70.6
2009,8,29,4,0,7.547913277,73.7
2009,8,29,5,0,6.5060464,75.3
2009,8,29,6,0,6.648459858,76.1
2009,8,29,7,0,6.393614722,75.4
2009,8,29,8,0,6.573505406,76.7
2009,8,29,9,0,6.663450748,80.7
2009,8,29,10,0,7.210618245,83.3
2009,8,29,11,0,7.113177458,83.3
2009,8,29,12,0,7.143159238,86.1
2009,8,29,13,0,7.165645574,88.1
2009,8,29,14,0,7.2031228,87.6
2009,8,29,15,0,7.008241225,85.1
2009,8,29,16,0,6.745900645,83.2
2009,8,29,17,0,6.76838698,83.8
2009,8,29,18,0,6.603487187,79.2
2009,8,29,19,0,6.176246813,73
2009,8,29,20,0,6.206228593,66.5
2009,8,29,21,0,6.528532735,64.2
2009,8,29,22,0,6.798368761,61.3
2009,8,29,23,0,6.011347019,59.6
2009,8,30,0,0,5.681547432,61.9
2009,8,30,1,0,6.251201264,61.4
2009,8,30,2,0,6.558514516,63.1
2009,8,30,3,0,6.528532735,65.5
2009,8,30,4,0,6.595991742,68.2
2009,8,30,5,0,6.730909755,71.3
2009,8,30,6,0,6.416101058,75.4
2009,8,30,7,0,7.083195677,80.6
2009,8,30,8,0,6.670946193,84
2009,8,30,9,0,6.371128387,87.4
2009,8,30,10,0,5.966374348,87.5
2009,8,30,11,0,5.958878903,89.1
2009,8,30,12,0,6.093796916,92.5
2009,8,30,13,0,6.048824245,92.2
2009,8,30,14,0,6.183742258,90.6
2009,8,30,15,0,5.981365238,88.2
2009,8,30,16,0,6.011347019,82.9
2009,8,30,17,0,6.078806026,78.7
2009,8,30,18,0,5.988860684,74.7
2009,8,30,19,0,6.0413288,71.4
2009,8,30,20,0,6.153760477,68.8
2009,8,30,21,0,6.468569174,64.8
2009,8,30,22,0,6.543523626,69.8
2009,8,30,23,0,6.446082838,72.5
2009,8,31,0,0,6.363632942,72.8
2009,8,31,1,0,6.610982632,74.2
2009,8,31,2,0,6.760891535,77.1
2009,8,31,3,0,6.715918864,80.2
2009,8,31,4,0,6.603487187,82.7
2009,8,31,5,0,5.793979109,84.6
2009,8,31,6,0,5.651565651,86.9
2009,8,31,7,0,5.254307058,89.5
2009,8,31,8,0,5.201838942,89.8
2009,8,31,9,0,5.261802503,90.5
2009,8,31,10,0,5.164361716,90.2
2009,8,31,11,0,5.366738735,92.3
2009,8,31,12,0,5.59160209,94.9
2009,8,31,13,0,5.464179522,95.9
2009,8,31,14,0,5.314270619,95.6
2009,8,31,15,0,5.104398155,92.8
2009,8,31,16,0,4.782094013,85.1
2009,8,31,17,0,4.804580348,76.2
2009,8,31,18,0,5.209334387,69
2009,8,31,19,0,5.599097535,63.5
2009,8,31,20,0,5.726520103,60.6
2009,8,31,21,0,5.876429006,53.9
2009,8,31,22,0,5.793979109,51
2009,8,31,23,0,6.033833355,46.8
2009,9,1,0,0,6.341146606,47.6
2009,9,1,1,0,6.528532735,48.5
2009,9,1,2,0,6.446082838,50.8
2009,9,1,3,0,6.251201264,57
2009,9,1,4,0,6.011347019,63.7
2009,9,1,5,0,5.561620309,68.7
2009,9,1,6,0,5.426702297,73
2009,9,1,7,0,5.561620309,76.7
2009,9,1,8,0,5.659061097,80.9
2009,9,1,9,0,5.479170413,83.9
2009,9,1,10,0,5.224325277,87.4
2009,9,1,11,0,5.366738735,89.1
2009,9,1,12,0,5.329261509,91.2
2009,9,1,13,0,5.089407264,93.8
2009,9,1,14,0,4.89452569,92
2009,9,1,15,0,4.8795348,87.9
2009,9,1,16,0,4.864543909,81.1
2009,9,1,17,0,4.774598568,72.4
2009,9,1,18,0,5.179352606,65
2009,9,1,19,0,5.37423418,62.7
2009,9,1,20,0,5.569115755,58.3
2009,9,1,21,0,5.749006438,53.6
2009,9,1,22,0,5.456684077,51.6
2009,9,1,23,0,5.231820722,50.8
2009,9,2,0,0,5.171857161,54.4
2009,9,2,1,0,5.186848051,59.3
2009,9,2,2,0,5.291784284,61.9
2009,9,2,3,0,5.224325277,65.4
2009,9,2,4,0,5.066920929,67.1
2009,9,2,5,0,4.774598568,69.4
2009,9,2,6,0,4.647176,72.9
2009,9,2,7,0,4.939498361,75.6
2009,9,2,8,0,5.254307058,79.5
2009,9,2,9,0,5.441693187,85.9
2009,9,2,10,0,5.059425484,93.5
2009,9,2,11,0,4.66216689,88.9
2009,9,2,12,0,4.872039355,81.5
2009,9,2,13,0,5.486665858,82.2
2009,9,2,14,0,5.793979109,79.6
2009,9,2,15,0,5.531638529,74.4
2009,9,2,16,0,5.509152193,69.8
2009,9,2,17,0,5.734015548,65.1
2009,9,2,18,0,6.176246813,64.5
2009,9,2,19,0,6.138769587,60.7
2009,9,2,20,0,5.719024658,56.2
2009,9,2,21,0,5.741510993,56.8
2009,9,2,22,0,5.501656748,55.7
2009,9,2,23,0,5.35924329,53.8
2009,9,3,0,0,5.164361716,58.4
2009,9,3,1,0,5.104398155,59.4
2009,9,3,2,0,5.636574761,60.5
2009,9,3,3,0,5.921401677,64
2009,9,3,4,0,5.921401677,67.6
2009,9,3,5,0,5.066920929,71.6
2009,9,3,6,0,5.036939148,75.5
2009,9,3,7,0,5.104398155,75.7
2009,9,3,8,0,5.089407264,79.3
2009,9,3,9,0,4.999461922,85.5
2009,9,3,10,0,4.849553019,83.9
2009,9,3,11,0,5.149370826,80.2
2009,9,3,12,0,5.269297948,79.3
2009,9,3,13,0,5.546629419,76.5
2009,9,3,14,0,6.026337909,75.1
2009,9,3,15,0,6.168751367,75.9
2009,9,3,16,0,6.153760477,74.9
2009,9,3,17,0,5.471674967,70.7
2009,9,3,18,0,5.569115755,66.8
2009,9,3,19,0,5.988860684,65.8
2009,9,3,20,0,6.168751367,63.4
2009,9,3,21,0,6.183742258,62.3
2009,9,3,22,0,6.078806026,64.4
2009,9,3,23,0,5.584106645,59.7
2009,9,4,0,0,5.336756955,60.2
2009,9,4,1,0,5.689042877,59.2
2009,9,4,2,0,5.846447226,59.4
2009,9,4,3,0,5.801474555,64.2
2009,9,4,4,0,5.846447226,69.7
2009,9,4,5,0,6.048824245,71
2009,9,4,6,0,5.958878903,71.2
2009,9,4,7,0,5.913906232,72.7
2009,9,4,8,0,6.123778696,74.3
2009,9,4,9,0,5.943888013,77.5
2009,9,4,10,0,5.554124864,77.3
2009,9,4,11,0,5.5766112,77.1
2009,9,4,12,0,5.381729626,76.7
2009,9,4,13,0,5.37423418,76
2009,9,4,14,0,5.404215961,75.5
2009,9,4,15,0,5.599097535,72.3
2009,9,4,16,0,5.921401677,68.4
2009,9,4,17,0,6.093796916,68.2
2009,9,4,18,0,6.183742258,67
2009,9,4,19,0,6.168751367,64.5
2009,9,4,20,0,5.973869793,63.8
2009,9,4,21,0,6.086301471,69.9
2009,9,4,22,0,5.179352606,74.8
2009,9,4,23,0,4.969480142,72.1
2009,9,5,0,0,4.849553019,69.9
2009,9,5,1,0,4.669662335,67.7
2009,9,5,2,0,4.797084903,70.9
2009,9,5,3,0,5.089407264,74.3
2009,9,5,4,0,5.404215961,80.1
2009,9,5,5,0,5.381729626,84.5
2009,9,5,6,0,5.254307058,87
2009,9,5,7,0,5.276793393,89.3
2009,9,5,8,0,5.231820722,91.4
2009,9,5,9,0,5.366738735,92.2
2009,9,5,10,0,5.149370826,94.7
2009,9,5,11,0,5.239316168,98.6
2009,9,5,12,0,5.389225071,102.7
2009,9,5,13,0,5.366738735,104.4
2009,9,5,14,0,5.051930038,101.6
2009,9,5,15,0,4.924507471,95.4
2009,9,5,16,0,4.976975587,88
2009,9,5,17,0,5.171857161,79.3
2009,9,5,18,0,5.584106645,72.4
2009,9,5,19,0,5.943888013,68.2
2009,9,5,20,0,6.28867849,67.1
2009,9,5,21,0,6.363632942,67.8
2009,9,5,22,0,6.356137496,69.6
2009,9,5,23,0,6.715918864,68.2
2009,9,6,0,0,6.955773109,69.2
2009,9,6,1,0,7.293068142,72.6
2009,9,6,2,0,7.495445161,76.5
2009,9,6,3,0,7.720308516,81
2009,9,6,4,0,7.742794851,86.8
2009,9,6,5,0,7.517931496,89.8
2009,9,6,6,0,7.390508929,91.2
2009,9,6,7,0,7.615372284,93.5
2009,9,6,8,0,7.2031228,95
2009,9,6,9,0,6.880818658,97.7
2009,9,6,10,0,6.5060464,95.7
2009,9,6,11,0,6.476064619,92.1
2009,9,6,12,0,6.423596503,92
2009,9,6,13,0,6.401110167,92.3
2009,9,6,14,0,6.581000851,91.6
2009,9,6,15,0,6.76838698,89.3
2009,9,6,16,0,6.678441638,85.6
2009,9,6,17,0,6.670946193,79.9
2009,9,6,18,0,6.835845987,73.9
2009,9,6,19,0,6.760891535,67.5
2009,9,6,20,0,6.880818658,63.8
2009,9,6,21,0,7.607876838,65.1
2009,9,6,22,0,7.795262967,68.2
2009,9,6,23,0,6.970764,66.1
2009,9,7,0,0,7.068204787,68.2
2009,9,7,1,0,7.21811369,70.5
2009,9,7,2,0,7.210618245,74.7
2009,9,7,3,0,7.2031228,78.2
2009,9,7,4,0,7.278077251,80.1
2009,9,7,5,0,7.585390503,83.3
2009,9,7,6,0,7.023232116,84.5
2009,9,7,7,0,6.978259445,85.4
2009,9,7,8,0,7.158150129,86
2009,9,7,9,0,7.113177458,86.1
2009,9,7,10,0,6.52103729,87.1
2009,9,7,11,0,6.566009961,88.4
2009,9,7,12,0,6.663450748,89.8
2009,9,7,13,0,6.423596503,90.8
2009,9,7,14,0,6.116283251,88.3
2009,9,7,15,0,5.981365238,85.6
2009,9,7,16,0,5.801474555,81.8
2009,9,7,17,0,5.719024658,76.9
2009,9,7,18,0,6.0413288,72.8
2009,9,7,19,0,6.326155716,71.4
2009,9,7,20,0,6.53602818,69.8
2009,9,7,21,0,6.850836877,68.5
2009,9,7,22,0,6.213724038,68.1
2009,9,7,23,0,6.093796916,69.1
2009,9,8,0,0,6.093796916,71.9
2009,9,8,1,0,6.333651161,75.8
2009,9,8,2,0,6.446082838,78.8
2009,9,8,3,0,6.356137496,80.4
2009,9,8,4,0,6.266192155,82.9
2009,9,8,5,0,5.981365238,84.5
2009,9,8,6,0,5.756501884,86
2009,9,8,7,0,5.861438116,87.1
2009,9,8,8,0,6.198733148,87.7
2009,9,8,9,0,6.53602818,89.1
2009,9,8,10,0,5.5766112,90.8
2009,9,8,11,0,5.629079316,88.6
2009,9,8,12,0,5.741510993,87.9
2009,9,8,13,0,5.59160209,88.2
2009,9,8,14,0,5.351747845,87.4
2009,9,8,15,0,5.246811613,84.8
2009,9,8,16,0,5.096902709,79.3
2009,9,8,17,0,5.051930038,72.3
2009,9,8,18,0,5.224325277,63.8
2009,9,8,19,0,5.561620309,58.7
2009,9,8,20,0,5.719024658,56.9
2009,9,8,21,0,6.026337909,55
2009,9,8,22,0,6.108787806,58.9
2009,9,8,23,0,5.846447226,60.6
2009,9,9,0,0,5.891419897,61.9
2009,9,9,1,0,6.198733148,66.6
2009,9,9,2,0,6.206228593,67.4
2009,9,9,3,0,6.003851574,66.7
2009,9,9,4,0,6.093796916,68
2009,9,9,5,0,6.341146606,72.3
2009,9,9,6,0,6.318660271,74.8
2009,9,9,7,0,6.393614722,78.6
2009,9,9,8,0,6.371128387,82.2
2009,9,9,9,0,6.453578284,84.6
2009,9,9,10,0,5.846447226,91
2009,9,9,11,0,5.876429006,92.5
2009,9,9,12,0,5.696538322,89
2009,9,9,13,0,5.763997329,87.1
2009,9,9,14,0,5.846447226,84.1
2009,9,9,15,0,5.861438116,82.7
2009,9,9,16,0,5.60659298,79.8
2009,9,9,17,0,5.584106645,76.3
2009,9,9,18,0,5.951383458,71
2009,9,9,19,0,6.108787806,66.2
2009,9,9,20,0,6.401110167,62.5
2009,9,9,21,0,6.513541845,61.9
2009,9,9,22,0,6.341146606,62.8
2009,9,9,23,0,6.558514516,62.3
2009,9,10,0,0,6.670946193,62.3
2009,9,10,1,0,6.685937084,65.9
2009,9,10,2,0,6.75339609,70.6
2009,9,10,3,0,6.888314103,74.9
2009,9,10,4,0,6.948277664,79.1
2009,9,10,5,0,7.030727561,82.6
2009,9,10,6,0,7.2031228,82.5
2009,9,10,7,0,6.910800438,82.2
2009,9,10,8,0,6.940782219,84
2009,9,10,9,0,7.053213896,86.2
2009,9,10,10,0,6.895809548,87.9
2009,9,10,11,0,6.805864206,87.8
2009,9,10,12,0,6.745900645,89
2009,9,10,13,0,6.640964413,89.9
2009,9,10,14,0,6.543523626,89.5
2009,9,10,15,0,6.243705819,90.1
2009,9,10,16,0,6.461073729,88.2
2009,9,10,17,0,6.528532735,87
2009,9,10,18,0,6.446082838,82.7
2009,9,10,19,0,6.221219484,76.9
2009,9,10,20,0,6.221219484,71.9
2009,9,10,21,0,6.498550955,68.4
2009,9,10,22,0,6.468569174,67.1
2009,9,10,23,0,6.326155716,66.6
2009,9,11,0,0,6.146265032,66.5
2009,9,11,1,0,6.236210374,67.6
2009,9,11,2,0,6.5060464,71.9
2009,9,11,3,0,6.798368761,75.7
2009,9,11,4,0,6.993250335,79.5
2009,9,11,5,0,7.323049922,83.1
2009,9,11,6,0,7.135663793,85.8
2009,9,11,7,0,6.873323213,87.4
2009,9,11,8,0,6.955773109,90.7
2009,9,11,9,0,6.910800438,92.6
2009,9,11,10,0,6.198733148,94.5
2009,9,11,11,0,6.123778696,92.3
2009,9,11,12,0,6.401110167,89.9
2009,9,11,13,0,6.363632942,87.9
2009,9,11,14,0,6.483560064,85.3
2009,9,11,15,0,6.5060464,83.8
2009,9,11,16,0,6.483560064,82.4
2009,9,11,17,0,6.423596503,79.5
2009,9,11,18,0,6.52103729,75.7
2009,9,11,19,0,6.648459858,71.6
2009,9,11,20,0,6.858332322,67.5
2009,9,11,21,0,7.165645574,65.9
2009,9,11,22,0,6.775882426,62.9
2009,9,11,23,0,6.610982632,61
2009,9,12,0,0,6.513541845,66
2009,9,12,1,0,6.191237703,70.1
2009,9,12,2,0,6.258696709,72
2009,9,12,3,0,6.333651161,72.3
2009,9,12,4,0,6.423596503,75.3
2009,9,12,5,0,6.266192155,77.4
2009,9,12,6,0,6.153760477,78.2
2009,9,12,7,0,5.996356129,78.8
2009,9,12,8,0,5.793979109,78.3
2009,9,12,9,0,5.891419897,77.7
2009,9,12,10,0,5.704033767,82.2
2009,9,12,11,0,5.786483664,82.6
2009,9,12,12,0,5.793979109,82.3
2009,9,12,13,0,5.666556542,81.7
2009,9,12,14,0,5.366738735,80.9
2009,9,12,15,0,5.284288838,79.7
2009,9,12,16,0,5.299279729,74.5
2009,9,12,17,0,5.321766064,67.5
2009,9,12,18,0,5.531638529,62.4
2009,9,12,19,0,5.584106645,57.6
2009,9,12,20,0,5.531638529,51.4
2009,9,12,21,0,5.254307058,53.4
2009,9,12,22,0,5.164361716,57.6
2009,9,12,23,0,4.857048464,60.3
2009,9,13,0,0,4.917012026,60.8
2009,9,13,1,0,5.036939148,58.4
2009,9,13,2,0,4.932002916,56
2009,9,13,3,0,4.864543909,56.3
2009,9,13,4,0,4.834562129,59.1
2009,9,13,5,0,4.669662335,63
2009,9,13,6,0,4.834562129,65.8
2009,9,13,7,0,5.299279729,69.1
2009,9,13,8,0,5.284288838,74.2
2009,9,13,9,0,5.5766112,77.9
2009,9,13,10,0,5.449188632,85.2
2009,9,13,11,0,5.276793393,87.9
2009,9,13,12,0,4.849553019,91.7
2009,9,13,13,0,4.452294426,93.2
2009,9,13,14,0,4.407321755,89.2
2009,9,13,15,0,4.369844529,88
2009,9,13,16,0,4.347358193,86.6
2009,9,13,17,0,4.122494839,81.9
2009,9,13,18,0,4.017558606,73.1
2009,9,13,19,0,4.1824584,63.9
2009,9,13,20,0,4.317376413,60.8
2009,9,13,21,0,4.302385522,56.8
2009,9,13,22,0,4.474780761,59.7
2009,9,13,23,0,4.572221548,54.8
2009,9,14,0,0,4.549735213,57.5
2009,9,14,1,0,4.67715778,64
2009,9,14,2,0,4.887030245,68.2
2009,9,14,3,0,5.029443703,71.3
2009,9,14,4,0,5.156866271,73.1
2009,9,14,5,0,5.149370826,74.7
2009,9,14,6,0,5.1118936,76.4
2009,9,14,7,0,5.231820722,77.3
2009,9,14,8,0,5.006957368,80.2
2009,9,14,9,0,5.261802503,78.6
2009,9,14,10,0,5.291784284,84.4
2009,9,14,11,0,5.239316168,83.3
2009,9,14,12,0,5.314270619,84
2009,9,14,13,0,5.276793393,84.9
2009,9,14,14,0,5.096902709,87.6
2009,9,14,15,0,5.066920929,85
2009,9,14,16,0,4.774598568,77.4
2009,9,14,17,0,4.90951658,70.3
2009,9,14,18,0,5.201838942,63.7
2009,9,14,19,0,5.486665858,55.8
2009,9,14,20,0,5.411711406,52.4
2009,9,14,21,0,5.231820722,54.9
2009,9,14,22,0,4.789589458,61.7
2009,9,14,23,0,4.100008503,61.5
2009,9,15,0,0,4.317376413,55.7
2009,9,15,1,0,4.632185109,56.7
2009,9,15,2,0,4.991966477,59.5
2009,9,15,3,0,5.194343497,62.3
2009,9,15,4,0,5.531638529,67.9
2009,9,15,5,0,6.101292361,74.3
2009,9,15,6,0,6.30366938,79
2009,9,15,7,0,6.026337909,83
2009,9,15,8,0,5.988860684,83.2
2009,9,15,9,0,5.958878903,83
2009,9,15,10,0,5.554124864,91.3
2009,9,15,11,0,5.14187538,90.7
2009,9,15,12,0,4.857048464,90.6
2009,9,15,13,0,4.782094013,89.6
2009,9,15,14,0,5.314270619,85.4
2009,9,15,15,0,5.194343497,82.2
2009,9,15,16,0,5.426702297,76.8
2009,9,15,17,0,5.464179522,70
2009,9,15,18,0,5.434197742,62
2009,9,15,19,0,5.539133974,57.5
2009,9,15,20,0,5.60659298,62.5
2009,9,15,21,0,5.284288838,64.4
2009,9,15,22,0,4.812075793,59.7
2009,9,15,23,0,4.729625897,56.7
2009,9,16,0,0,4.991966477,59.2
2009,9,16,1,0,5.59160209,65.3
2009,9,16,2,0,5.988860684,70.5
2009,9,16,3,0,5.898915342,76
2009,9,16,4,0,5.846447226,82
2009,9,16,5,0,6.423596503,83.2
2009,9,16,6,0,6.281183045,81.9
2009,9,16,7,0,6.221219484,85.8
2009,9,16,8,0,5.614088426,89
2009,9,16,9,0,5.119389045,91.4
2009,9,16,10,0,4.864543909,95.9
2009,9,16,11,0,5.186848051,85.4
2009,9,16,12,0,5.763997329,83.4
2009,9,16,13,0,5.876429006,88.2
2009,9,16,14,0,4.707139561,103.4
2009,9,16,15,0,4.1824584,120.5
2009,9,16,16,0,3.96509049,127.1
2009,9,16,17,0,3.770208916,117.2
2009,9,16,18,0,3.897631484,101.5
2009,9,16,19,0,4.002567716,95
2009,9,16,20,0,3.200555084,96
2009,9,16,21,0,3.635290903,86.2
2009,9,16,22,0,3.73273169,86.2
2009,9,16,23,0,4.242421961,75.8
2009,9,17,0,0,5.883924451,78.9
2009,9,17,1,0,5.666556542,87.1
2009,9,17,2,0,5.59160209,97
2009,9,17,3,0,5.096902709,107.6
2009,9,17,4,0,4.744616787,113.7
2009,9,17,5,0,4.407321755,120.8
2009,9,17,6,0,4.167467509,125.5
2009,9,17,7,0,3.740227135,123.9
2009,9,17,8,0,3.47039111,119.7
2009,9,17,9,0,3.725236245,130.3
2009,9,17,10,0,1.544061703,149.9
2009,9,17,11,0,0.779526297,61.6
2009,9,17,12,0,1.566548039,76.7
2009,9,17,13,0,2.068742864,84
2009,9,17,14,0,2.938214503,80.6
2009,9,17,15,0,3.492877445,82.4
2009,9,17,16,0,3.485382,88.6
2009,9,17,17,0,3.208050529,92.1
2009,9,17,18,0,3.590318232,84.6
2009,9,17,19,0,3.74772258,75.7
2009,9,17,20,0,3.410427548,69.9
2009,9,17,21,0,3.815181587,68.7
2009,9,17,22,0,3.103114297,67.3
2009,9,17,23,0,3.185564193,52.2
2009,9,18,0,0,3.612804568,68
2009,9,18,1,0,3.582822787,72.7
2009,9,18,2,0,3.507868335,74.5
2009,9,18,3,0,3.785199806,79.8
2009,9,18,4,0,4.459789871,87.5
2009,9,18,5,0,3.890136039,87.8
2009,9,18,6,0,3.837667922,91.6
2009,9,18,7,0,3.9500996,94.1
2009,9,18,8,0,3.088123406,98.5
2009,9,18,9,0,3.530354671,100
2009,9,18,10,0,3.492877445,108
2009,9,18,11,0,3.815181587,98.1
2009,9,18,12,0,3.762713471,90.7
2009,9,18,13,0,3.807686142,90.5
2009,9,18,14,0,4.399826309,85.8
2009,9,18,15,0,4.902021135,88.3
2009,9,18,16,0,4.699644116,87.2
2009,9,18,17,0,4.594707884,83.6
2009,9,18,18,0,4.399826309,79.6
2009,9,18,19,0,4.44479898,74.1
2009,9,18,20,0,4.699644116,69.3
2009,9,18,21,0,5.231820722,63
2009,9,18,22,0,4.669662335,59.4
2009,9,18,23,0,4.692148671,61.5
2009,9,19,0,0,5.239316168,62.7
2009,9,19,1,0,5.734015548,68.3
2009,9,19,2,0,6.131274142,74.2
2009,9,19,3,0,6.236210374,78.7
2009,9,19,4,0,5.906410787,80
2009,9,19,5,0,5.60659298,83.7
2009,9,19,6,0,5.636574761,87.3
2009,9,19,7,0,5.734015548,89.2
2009,9,19,8,0,5.883924451,90.4
2009,9,19,9,0,6.206228593,93.2
2009,9,19,10,0,5.846447226,99.3
2009,9,19,11,0,5.876429006,100.7
2009,9,19,12,0,6.018842464,99.7
2009,9,19,13,0,5.891419897,100
2009,9,19,14,0,5.861438116,99.9
2009,9,19,15,0,5.711529213,97.6
2009,9,19,16,0,5.404215961,94.3
2009,9,19,17,0,5.224325277,90.2
2009,9,19,18,0,5.261802503,82.8
2009,9,19,19,0,5.539133974,72.6
2009,9,19,20,0,5.696538322,63.9
2009,9,19,21,0,5.793979109,61.9
2009,9,19,22,0,5.509152193,59.6
2009,9,19,23,0,5.464179522,56.3
2009,9,20,0,0,5.816465445,57.4
2009,9,20,1,0,6.168751367,65.2
2009,9,20,2,0,6.363632942,69.7
2009,9,20,3,0,6.378623832,70.5
2009,9,20,4,0,6.53602818,71.3
2009,9,20,5,0,6.603487187,72.6
2009,9,20,6,0,6.513541845,74
2009,9,20,7,0,6.213724038,78
2009,9,20,8,0,5.816465445,83
2009,9,20,9,0,6.326155716,87.4
2009,9,20,10,0,5.37423418,89
2009,9,20,11,0,5.479170413,88.2
2009,9,20,12,0,5.756501884,88.7
2009,9,20,13,0,5.629079316,85.4
2009,9,20,14,0,5.659061097,82.4
2009,9,20,15,0,5.816465445,78.5
2009,9,20,16,0,5.846447226,75.5
2009,9,20,17,0,5.846447226,73.4
2009,9,20,18,0,5.966374348,70.6
2009,9,20,19,0,6.078806026,67.4
2009,9,20,20,0,6.176246813,62.8
2009,9,20,21,0,6.28867849,67.5
2009,9,20,22,0,5.60659298,71.6
2009,9,20,23,0,5.366738735,70
